PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,Class
0.793561044,0.137316434,-0.597926275,-0.660794366,-0.824266058,-0.071478862,-1.121296413,-0.307563832,0.21093158,-0.496065588,1.104200969,-0.579732738,0.250312205,-0.799280865,0.00438508,-0.248111177,-0.544758031,-0.248248923,0.033917528,-0.022948687,-0.413091613,-0.097374542,0.229749514,0.192512485,-0.240126462,-0.365283848,0.080055919,-0.343291609,-0.015699185,-0.016233761,0,0,0
0.96753984,0.560978017,-0.598830297,-0.457340587,-0.93359909,-0.213991736,-0.852006316,0.048414991,-0.726694174,1.008589624,0.762494342,0.798930289,-0.10823073,-0.256866159,-0.38750893,-0.506516675,-1.014276387,0.569134164,0.862321897,0.485200761,-0.086109057,-0.568881803,0.176214362,-0.019714289,0.388747719,-0.008705546,-0.241838269,0.099218768,0.077701533,0.039320343,0,0,0
1.330371636,0.146461479,0.084615697,0.718012208,-0.298828058,0.59275062,-1.213123082,1.995007244,-1.243094052,-2.967333683,-0.194051538,-0.316552379,0.580347001,0.045444042,-0.442467434,-0.13494223,-0.695506359,0.535263498,1.229835058,0.134672787,-1.193527014,-1.052821865,-1.094581466,-0.362134392,-0.605611403,0.170328011,0.263418586,0.823961326,0.05045973,-0.042599804,0,0,0
0.534491787,-0.281289812,-0.24978716,-0.113447582,1.515624151,1.452826066,-0.793541621,1.864240116,0.334293038,-0.759545107,-1.757020402,1.555168769,-1.597708226,0.228504017,0.013006008,0.383591612,-0.894405323,-1.613292297,0.285490162,-0.374991784,-0.690234391,1.007008501,-0.789802728,0.183270993,0.345670545,0.417537429,0.108395486,-0.030531533,0.333123955,0.337300664,0,0,0
1.034624175,0.38139273,0.145517564,0.343079504,0.377758909,0.150020663,0.619651536,0.144743361,-2.954072235,1.129880016,0.725608259,-0.984637894,-0.167588289,-0.405626578,0.244203772,0.187975925,0.418956821,0.789391015,0.684257332,-0.285741604,-0.599470918,-0.430641551,-0.22262343,-0.765708532,-0.072708826,-0.280934271,0.057446457,-0.154288137,0.241867866,0.004980973,0,0,0
1.555166198,0.154295936,-0.425217162,0.015504709,1.898225528,0.575378742,0.386710773,-1.386490258,-0.521763967,-2.684306436,-0.865957978,0.519823298,-0.241183591,0.695613951,1.62920247,-1.112811836,0.09155642,-0.370990302,-0.196872339,-0.59129137,-0.301314317,0.015965983,-1.767134071,0.40284214,-0.019792321,0.376945551,-0.038823836,-0.232005441,-0.732799956,0.054838196,0,0,0
0.048334063,-0.220661949,-1.041887814,0.537382145,0.808899488,-0.662129101,0.34369213,-0.10582351,1.220104163,-0.718314324,0.864605812,0.817593232,-0.377819126,-0.687580265,0.529812707,-1.606908812,-0.783587004,-0.151275948,-0.03370797,-1.083187161,-0.342670645,0.918484455,0.899911994,0.478568221,-0.297544709,-0.941459923,0.356755181,0.187793301,0.165620718,-0.318972538,0,0,0
0.716453249,-0.032084475,-0.936921741,-0.161945114,-0.262536438,-0.48429567,-1.982134506,0.617658619,0.305988136,0.270374708,-1.752022852,-1.716869478,0.120718123,-0.722909653,0.292755999,0.141525119,-0.425028852,0.561656101,0.258552395,0.608145255,0.454912801,-0.067860382,0.508460597,-0.329896739,-0.507159686,0.019556733,0.437123419,0.476287475,-0.171863962,-0.009305395,0,0,0
0.719139215,-0.390489883,0.081538358,-0.641973973,-0.399193072,-0.432605071,-0.745830032,-0.959710755,1.792315651,-0.000339458,0.306915102,-0.553995839,0.550622162,-0.122006542,-0.180328175,0.582143101,0.364424747,-0.108040655,-0.763937517,-0.369922332,-0.281934115,0.041220798,-0.174934217,0.245384625,0.163564874,-0.441696947,0.505225753,0.343848503,-0.258084972,-0.0313437,0,0,0
0.669519989,0.307609841,0.609327407,-0.20677325,0.595292376,-0.259712854,0.522751266,-0.602432592,1.615793127,0.836950873,0.184331936,0.961900437,-0.611134296,-0.278495033,-0.590472328,-0.451752055,-0.577704551,-0.349961706,0.095433679,-0.808142237,-0.702637389,-0.257470507,-0.239653399,-0.542269918,-1.019612448,0.338607597,-0.14794201,0.135895495,-0.108164359,-0.005159755,0,0,0
0.823670183,-0.131382401,0.626775153,-0.199108808,0.117715838,-0.199216388,1.175534055,-0.343896549,1.349645332,0.659095245,0.944148254,0.672544103,-0.234463903,0.167709939,-0.640434865,0.105575905,0.373015527,0.154105751,0.18626676,-0.455515483,-0.101167035,-0.049738628,0.363415375,-0.552549094,-0.126355455,-0.028243587,0.327654842,-0.499797385,-0.182202583,-0.009677936,0,0,0
0.749840114,0.639794471,-0.471122844,-0.51415292,-0.421747547,0.189481831,-0.009503744,-0.562114881,-1.51500208,-1.970959264,0.579228584,0.481725045,0.357714642,0.750938931,1.037443532,-0.683597562,-0.199718688,0.241902084,1.041442426,0.857567713,-0.052027447,0.093634052,0.703128596,-0.131225712,-0.205636303,-0.200819323,0.205752002,0.73846062,0.409081906,0.021560918,0,0,0
1.304800858,0.133793788,-1.501505077,0.287068384,-1.248530505,0.292836462,-0.427131111,0.166039082,0.436386115,0.581786959,0.24791485,0.920883797,1.27315769,0.867163532,1.684337523,0.052551129,-0.671010002,0.830227143,-0.438882101,0.437210209,-0.880014923,0.904602749,-0.194432305,0.133264672,0.51035688,-0.567227303,-0.099015347,0.224133679,-0.090390028,-0.006469017,0,0,0
0.718430056,-0.235243974,0.01563688,0.16180089,0.779211751,0.095047345,2.076462542,-0.206771886,0.387069862,-1.714259476,1.427217836,-2.080592897,-0.302244388,-0.90169992,-1.448244986,-1.321773935,-0.079054536,1.651527498,-0.442307105,0.153010804,-0.025139346,0.79065753,-0.123503581,0.857418905,-0.144149954,0.809771802,0.188198257,0.007435144,-0.305437305,0.016529152,0,0,0
0.696164312,-0.372375473,-0.467635096,-0.247568917,-0.960837108,0.044837189,0.826387878,-1.061857319,-1.489467033,-1.424543601,1.158625285,0.951101841,0.550695683,1.067838727,1.284923315,-0.350544554,0.936317445,-0.370432196,-0.194517764,-0.360648246,0.239009128,0.425979449,-0.031509323,0.199386836,-0.080895913,-0.545163091,-0.007361856,0.58196486,0.300804779,-0.02749782,0,0,0
0.918031156,-1.030635587,-0.764393056,0.694801893,0.213166432,-0.511610363,0.560653936,0.863554584,-2.320118137,-1.201611064,1.64512958,-0.646587885,0.0138491,1.132646903,0.735964738,-1.287500569,0.870310904,1.382054987,-0.460580127,-1.145548859,-1.058841579,0.576342416,-0.29539047,-0.350934782,0.072465248,-1.01852142,0.293178519,0.211524997,0.450830456,0.13357851,0,0,0
0.511331718,0.240401789,0.569072434,-0.328199394,1.608258562,-0.678136431,-0.344565463,-0.419122149,1.118432642,0.045788056,1.931376936,1.038860777,0.213308035,-0.442455381,0.802036396,1.104781608,0.852247817,-0.779566159,0.334848881,0.320916917,-0.549312368,0.446888357,0.228361505,0.397428829,-0.319806173,0.054981363,0.214079223,-0.347312157,-0.070828668,-0.264947037,0,0,0
0.515259353,-0.137023994,0.282484708,-0.246066766,0.822206277,-0.761795906,0.195982846,0.387656132,0.54607922,0.100064147,-1.388452076,-0.064782545,-0.199813529,0.203832337,-0.271851008,0.091001033,-0.413110106,-1.045167828,-0.1210076,-1.060002673,-0.734396471,0.123200415,0.369139221,-0.634194739,-0.380558596,0.786464596,-0.008981064,0.122537514,0.11474969,-0.027152707,0,0,0
0.263848692,0.035715303,-0.600212329,0.524723131,2.098404705,0.39538325,1.535407441,-1.001236218,-1.271338886,-0.262604246,-0.097604648,0.14105675,-0.074933146,1.53244786,1.239246214,-0.738886493,0.44491027,-1.908273246,0.711534058,1.409073545,-0.823051707,0.330854287,1.365085247,0.196766942,0.243294767,0.04684813,0.191529207,0.144768432,0.923044637,0.026174687,0,0,0
0.773111657,0.425212567,0.440293704,-0.264823714,1.045431634,0.527978954,0.5945547,-0.675574376,-0.238668149,0.252750414,0.973376531,-0.686821118,-0.410110569,-2.250419889,-0.041799233,-0.210370015,-0.059086966,-0.49519894,-0.670507248,0.004937155,-0.356208841,-0.176687134,-0.598299934,0.031090803,0.477478274,-0.451326156,-0.128697899,-0.169405309,-0.600987394,0.091895614,0,0,0
0.476509115,-0.822822098,0.639417383,0.197753919,0.210678272,-0.945393776,1.695897104,1.018273862,1.351617349,-1.203340414,-0.815953198,-0.697678818,0.718216372,-0.540321234,-0.817166001,0.904221268,1.202700742,-0.231148502,-0.443799808,-0.366748037,0.425715885,-0.118953925,-0.065985049,0.208067633,1.068944701,0.140285961,-0.604884971,-0.212371632,0.653339763,-0.023664824,0,0,0
1.200347437,-0.622930281,-0.588053982,-0.226818958,-1.543753844,-0.582316129,-0.601903974,-0.242864444,-0.65919583,-1.035859199,0.050113315,0.018178131,0.446597,0.139709599,0.342698308,0.684871546,0.915678052,-0.121400908,-0.308945425,-0.55769848,-0.181692801,0.320191286,-0.323223782,-0.259320247,-0.205146576,-0.265774378,0.43046694,-0.585284079,-0.169310514,-0.06533025,0,0,0
0.5274489,-0.853549287,-0.117881976,-0.650361965,-0.73874538,-0.252664713,-0.2472062,-0.283056893,-0.539626768,1.404388673,1.05165204,-1.383875759,-0.871865159,0.982291311,-0.960418345,-0.605988231,0.461663701,-1.120263165,0.562050785,-0.349631106,0.668569467,-0.111779962,0.700662663,-0.12329524,0.522813132,0.210892541,-0.98177606,0.36769778,-0.027047177,0.054852359,0,0,0
0.83865224,0.531014812,-0.772911921,-0.552510014,-1.146097808,-0.04129275,-1.116603284,-0.184354013,-0.566563106,1.437767778,0.516479165,0.390571559,-0.127588595,-0.65571107,-0.19636609,-0.228690136,-0.923494483,0.759647345,0.65600197,0.019354339,-0.513697498,-0.155101945,0.665668628,-0.313822658,-0.089127103,-0.063665394,-0.080623883,-0.044490616,0.13167527,0.022510797,0,0,0
1.123009098,0.315083181,-0.443752517,-0.227393275,0.030022957,-0.555873311,-0.428908889,0.717297842,-1.342279904,-1.435661869,-1.025913446,0.508769171,0.146647353,-0.488815544,0.510139646,0.275322695,0.460959999,1.17774892,1.15561743,0.226347759,0.073854602,-0.771592263,-0.052672277,-0.350971094,0.229926774,-0.283708854,-0.820676299,-0.422048473,0.439847504,0.043926464,0,0,0
1.300986647,-0.463281672,-1.845853609,-0.251287019,-1.205523262,0.616438854,-1.442082205,-0.603862258,-0.729027808,0.42045979,-0.495062855,2.134616934,-0.259054828,-0.067367247,2.271731155,0.352005299,-0.236420931,-0.168187655,-0.949305689,-0.003164894,1.508414639,0.372992337,-0.892234004,-0.252130659,0.816236259,0.098887573,-0.065427759,-1.176380702,-0.141747889,0.128765035,0,0,0
0.701307984,0.188139223,0.706949075,0.177224538,1.099890048,-0.066651755,1.497492,0.657113341,-0.262673506,-2.432195364,0.257238044,-0.793563823,0.581838034,0.302670559,-0.426346497,-0.195268614,-0.474430534,-0.972539464,0.27631119,0.602592411,-0.061533717,-0.009688441,0.595004094,-0.026339304,1.049587435,0.290036261,0.011624867,0.027301595,-0.203727965,-0.010199825,0,0,0
1.288001491,-0.301831953,-0.60636263,-1.814595589,1.725684109,2.1497976,1.279370071,-0.064213811,-0.48722885,0.981536457,0.968621193,0.663029887,0.309868753,-1.054927848,-0.160822913,-1.627200282,2.170572353,1.76513663,0.882241718,0.258145875,-0.725212542,0.776047328,0.443198461,1.629848704,-0.605998503,2.233257701,0.035992207,-0.611096275,-0.49179782,0.295569063,0,0,0
0.58881624,0.222051816,0.436086372,-0.156335214,0.83048766,-0.909604259,0.598447309,0.72907655,0.373149458,0.23466028,-0.878082387,1.280697699,-0.150368936,0.117689327,-0.523705458,-0.152096343,-0.258675447,-0.299145779,0.528485897,0.266434854,0.248974515,-0.300019587,0.527398738,0.001206166,-0.17249341,-0.05483392,0.356361352,-0.038722066,-0.120465747,0.011316421,0,0,0
0.513191319,0.358132391,0.683884361,0.023170569,0.615162353,-0.374917127,0.703980634,0.7727005,1.243088292,0.040953099,-0.049332778,1.282689689,-0.181671189,-0.39967887,-1.025876875,-0.503273773,-0.618003027,-0.45025513,0.70235895,0.494474227,-0.027735303,-0.36511629,0.621067576,0.229123213,-0.098864634,-0.135360982,0.234597486,0.129770197,-0.169651384,0.00794176,0,0,0
0.792359199,0.001560883,0.103230696,-0.000116512,0.679850712,-0.332890181,0.151013161,-0.205015533,0.044925396,-0.632845825,-0.664089806,-0.801231483,0.226480025,0.263637851,0.41846919,0.32162746,0.251259909,0.404427926,0.057514737,0.179960533,0.286168629,0.094681448,0.322366134,-0.617236048,-0.373635254,0.022559677,0.703539522,-0.172722117,0.029173954,-0.031693127,0,0,0
0.963909439,0.100520043,-0.925494542,0.722406149,1.214326032,0.889115975,-0.958496605,-0.411875478,1.060795643,-0.273698556,-1.612498534,-0.477061523,-0.757245383,-0.634630547,2.063349347,0.294642517,-0.063316821,-0.423601586,0.30737746,-0.21652681,0.59327475,-0.054884233,-1.974865055,0.073478823,-0.16806418,0.24982711,0.588355984,0.697997576,0.071798775,0.062770957,0,0,0
0.522577001,0.63793001,1.154916492,-0.316560321,1.655654529,0.072890979,0.251164082,-1.796677584,-1.807405317,0.108837618,-0.213018437,0.606213362,-0.226024251,0.42642567,-1.11523492,0.396217341,-0.709734022,0.575953194,0.090050269,-0.371001391,-0.11149476,-0.477582032,-0.151928159,0.123445329,0.766041262,-0.197816352,0.12083061,0.46748698,-0.117491783,0.017894455,0,0,0
0.686385855,-1.167445626,-0.090515022,-0.630101405,-0.871002819,-0.732260616,-0.193456709,0.344618173,0.500639312,-0.533522162,-0.060337741,-0.390857359,0.301409856,1.169802938,-0.383902512,0.099246441,0.936926795,-1.748101935,-0.259493979,-0.459512821,0.186354695,0.229079464,0.370411462,0.376428355,0.605898522,0.009514463,-0.012228335,-0.069679405,0.030457097,0.023247583,0,0,0
0.670194082,-0.540690108,-1.083372463,-1.18528645,-2.844870461,0.109996909,-0.838227682,1.601271026,-0.687862857,-1.362132676,-0.492430682,0.629769608,-0.464076831,-1.517239411,-0.023019459,1.040877136,0.46141074,-2.135373842,-0.044390322,0.540099338,0.184150676,0.921671665,0.07390574,-0.016757571,0.858772195,-0.075504368,-0.222188047,0.531169314,-0.182690136,-0.006007078,0,0,0
1.118433221,-0.479970499,-0.341448356,-0.33845894,-0.465546667,-0.416551762,-0.54473266,-0.486694949,2.395220123,-0.02273985,-0.287416434,-1.276156763,-0.050729904,-0.583195831,0.190418735,0.517980684,1.310018531,1.5098519,0.324097695,-0.016360981,0.472439486,-0.389360585,-0.256545141,-0.695370451,0.21645575,-0.14225934,-0.613457282,-0.190752753,0.163219095,0.015470486,0,0,0
0.860001745,-0.423864031,-0.058705105,-0.486520829,-0.02985835,-0.851002379,-0.429146804,0.18393083,2.281351382,-0.750754592,-1.152192201,-1.116896567,0.120051357,-0.260838714,-0.295797902,0.495793415,1.145089688,1.127313112,0.46712945,0.027369172,0.101963857,-0.207087129,0.26825147,-0.416358807,-0.250165243,-0.372746686,-0.620672007,0.148186236,0.016947702,0.027874882,0,0,0
0.468496011,0.066916997,0.094208988,-0.001647978,0.850690949,-0.257852716,-0.192087384,-0.392748131,-0.289306528,0.752967141,-0.924855557,-0.96310013,-0.327739203,-0.16967504,0.212119663,-0.028813751,0.078064293,0.037601111,0.139520645,0.123611596,0.372160424,0.110835654,0.585317785,-0.397077535,-0.649626278,-0.121038866,0.286519469,0.153857861,0.049420219,-0.00750271,0,0,0
0.786624852,0.06644391,-0.324658068,-0.268891956,0.698931729,0.430754486,0.228185309,-0.704915798,-1.09614282,0.210540865,-0.342752627,-0.345412375,-0.344295,-0.60766587,0.618402352,-0.735640621,-0.252101809,-1.30087233,-0.443461505,-1.032765843,-1.14393092,0.453868318,-0.44425826,-0.123044543,0.046335779,0.56690711,-0.442508723,-0.132301573,0.212524941,0.019979546,0,0,0
1.143654225,-0.658569406,-1.366532583,-0.057688939,-1.060125376,-0.539617554,-1.228836214,0.014935381,-1.064194485,1.372078046,0.092896629,-0.155966148,0.142313115,0.146938648,0.487112519,-0.097463421,0.410136988,0.716493978,-0.092384935,-0.814598687,-0.097255725,0.180879153,-0.306016508,-0.26924824,-0.039979362,-0.232564326,0.173176555,-0.578946964,0.150292998,-0.083388281,0,0,0
0.591269665,0.144999063,0.577540233,-0.019625862,0.063056749,0.018762159,1.21291376,1.110988921,-2.259117286,-0.308726962,0.072491828,-0.074116918,0.162767478,0.129589512,-0.552906842,0.565908803,0.354338709,0.047893092,0.095428798,0.170497232,-1.018642305,0.616244616,0.047476378,-0.292277646,-0.69342179,-0.573326804,0.457101283,-0.005998385,0.649061456,-0.044379863,0,0,0
0.478035947,0.276508298,0.109319805,0.177340226,1.07337074,0.04051981,0.073670328,-0.615661168,-1.015101579,1.482368053,-0.690652529,-0.969088067,-0.598594613,-0.76674404,0.399437636,-0.1201366,0.026041281,0.02357738,0.128167654,0.01615734,0.375160265,-0.01685731,0.383883361,-0.429343045,-0.44730353,-0.158636424,0.004774692,0.169268407,-0.038643801,0.006109811,0,0,0
0.877787356,-0.823616685,0.457220515,0.889959555,0.010408168,0.616513568,-0.114610424,0.215929585,-0.061264775,-0.473560454,0.930472212,-0.959638987,-0.063388668,1.58791703,-0.097098415,-0.088681889,0.005015236,0.843914465,-0.58009913,-1.127150524,-0.226882303,-0.303602154,0.038711486,0.322664246,-0.332437445,-0.244449766,0.429977353,-0.814296786,0.327527561,-0.045773492,0,0,0
0.78310198,0.168986269,0.312309651,0.04943644,0.661738727,-0.402084485,1.022681293,-0.066307778,0.580475667,0.427771816,0.08686929,0.535988916,-0.223513141,-0.109076277,0.30493134,-0.228714658,0.401628785,-0.001151269,0.438173001,0.418052138,0.57939258,-0.344807243,-0.022152454,-0.285795134,0.208815232,0.038983804,0.446516306,0.153761857,0.021338109,0.001554863,0,0,0
1.087835542,0.850369395,-0.246448969,0.25967805,-0.453618123,-0.147097068,0.053786859,-0.065358395,1.92639571,1.498626521,0.698046509,0.307093798,0.076914311,1.568554255,0.533611889,-1.995646976,-0.229486789,0.515944825,-2.08976452,-0.241192296,-0.945221073,0.140047662,-0.50007479,-0.008572735,-0.720156274,0.051479575,-1.176684841,0.900597338,-0.327295499,0.08610075,0,0,0
0.65983022,0.05717522,0.348653766,0.233757711,1.003419646,-0.124934515,0.066069407,-0.246937743,-0.373987173,-0.236015069,-0.351686454,-0.716743164,-0.16632824,0.418124774,-0.000894219,-0.352996429,-0.081798643,-0.100251957,0.334226791,0.715115707,0.773803824,-0.271945049,0.037214952,-0.099867721,-0.134733769,-0.068592472,0.116590532,0.257410445,0.001647164,-0.001315976,0,0,0
0.706247014,-0.812756846,0.207185457,-0.464148189,-0.266618851,-0.565048061,-1.255286603,-1.345863651,2.302922576,1.829145278,0.320906285,-1.484122308,-0.009799112,1.004993415,-0.961964834,-0.058422874,0.707166229,0.272497327,-0.451979022,-0.13038273,-0.142802333,0.196915029,-0.237303532,0.178471397,-0.201015304,-0.274155672,0.735544209,0.040239453,0.492372278,-0.037581313,0,0,0
0.502126432,-0.458578313,-1.092436193,-0.477692158,-1.404397634,0.054623897,-1.406489177,-0.980153577,0.027405499,1.598441709,-0.433483165,-0.496358477,0.107566007,-0.299459705,0.063275177,-0.276509306,-0.921947649,-0.097380285,-1.292961072,0.073663251,1.115990866,0.505078053,0.397833872,0.231666318,-0.675942176,0.224994253,-0.472284017,-0.57766298,0.110423277,0.025090773,0,0,0
0.819692056,0.117688241,-0.678135988,-0.653616031,-1.371160507,0.548084191,-1.659472643,-2.174395468,-0.599517609,-0.793049038,-0.663778967,1.657282555,0.341192864,-0.447367308,1.158352097,1.010001915,-0.716364779,0.513695892,-1.385000551,-0.628875217,0.374036819,0.3358489,0.111535765,-0.071062281,0.448190867,0.221335319,0.724610935,-0.792337871,0.215806576,-0.098682423,0,0,0
0.735670135,-0.17495011,0.033951272,0.285651759,0.23983982,0.090712247,-0.31627708,-0.354280812,1.587673897,1.617929419,-0.069726639,-1.508284619,-0.480124531,-1.402821763,0.124304607,0.224706329,0.572871984,0.548716715,0.117991513,0.094430201,0.619182109,-0.387072803,-0.189280656,-0.601380261,0.07828413,0.134607062,0.784255511,0.206251143,0.057998507,-0.037338414,0,0,0
0.800221516,0.542785617,0.650505139,-0.196067397,0.800909608,-0.13038597,0.775277899,-0.386029794,0.216742418,-1.179612604,0.495729204,-0.319244789,0.293779502,-0.291608142,-0.789922918,0.114782342,-0.728584209,0.26778516,0.11546137,0.110407426,-0.364660833,-0.138247028,0.344808657,-0.306859431,-0.008145752,-0.087484231,0.271953898,-0.370000516,-0.369875966,-0.005467429,0,0,0
0.824856105,-0.182540719,0.530912788,0.042973102,0.39688491,-0.237554646,1.09966133,-0.094040159,0.395285161,0.149170956,0.415159076,1.341266187,-0.17250536,1.108284718,-0.028481098,-0.226190172,0.475458116,-0.089052014,0.446944674,0.114133532,0.443737153,-0.128040788,0.212234327,-0.304629267,-0.032098605,-0.015764182,0.268200842,-0.220742025,0.084389913,-0.005596044,0,0,0
0.352958559,0.032770741,0.000845231,0.021898321,0.492478717,0.233050036,-0.147168611,0.186989076,0.396939588,1.543484,-0.17517894,-0.361061173,-0.501010316,-1.496872029,0.017306634,0.424442886,-0.175132751,-0.431113694,-0.278165309,-0.334712634,0.044247193,0.062713616,-0.017236133,0.180749011,-0.229204861,-0.400411293,0.248679873,0.00011074,0.023549845,0.039544361,0,0,0
1.377846286,-1.387890629,-0.229817139,3.045159256,-0.841338396,4.074390095,-2.484104689,0.878084547,-1.561986513,1.371430576,0.010718841,0.854770714,-0.531625877,0.022657938,1.0607297,0.136902742,0.212038317,1.107876526,0.444107755,0.089587714,1.106450099,-0.531540739,-0.940681556,-0.54525245,0.689367073,0.136489228,-0.062512267,-0.409380569,0.220510111,-0.137437625,0,0,0
1.068288965,3.174698035,-1.265142582,1.376470469,0.514492262,-0.385969579,0.017164397,1.044848234,1.46277406,1.838446946,0.15324161,-0.53520208,1.095436406,0.10395039,0.18417681,-0.291341295,0.124346946,0.806190843,-1.329226307,0.539222477,-0.169922435,0.681786243,-0.464309615,0.226550623,0.39639246,-0.140528365,-0.309130636,0.235865304,-0.361222329,-0.034005721,0,0,0
0.639976137,-0.022514529,0.553346896,0.097373659,0.911304489,-0.127020242,1.476079492,0.212228298,-0.847638797,-0.405566327,0.411948134,-0.579671808,-0.035118846,0.3830653,-0.214349841,-0.268312143,0.040278999,-1.000344151,0.289067915,0.147931647,0.172291211,-0.035278226,0.507508718,-0.171438534,0.995398099,0.272611775,-0.287694,0.028716508,-0.03428674,0.009719143,0,0,0
0.517603651,0.240946261,0.589755485,0.039357621,0.785203189,-0.475397277,0.300054785,0.748142939,0.634252752,-0.214607764,-0.560381054,0.895616686,-0.102748803,0.028146334,-0.913222491,-0.376398793,-0.635229519,-0.395131814,0.59812012,0.517547045,0.14387116,-0.306076646,0.606084885,0.193093688,-0.242196268,-0.127062132,0.222955258,0.075869873,-0.141726668,0.003948057,0,0,0
0.126072151,-0.530880518,0.246938925,0.172393003,-0.359523881,0.275965026,1.306509392,1.390554149,2.17977878,0.642237864,0.560814831,1.396905611,-0.515015237,0.353415271,-1.141674857,0.724591258,-0.409701723,-0.750092258,0.284825833,-0.557101659,0.564179231,0.345598969,0.093906207,0.618534877,-0.293039938,-0.486821773,0.198820391,0.242455758,0.136443004,0.09093251,0,0,0
0.870869368,0.086567418,0.030218718,0.128764182,0.945109183,0.230669001,-0.273634216,-0.855564007,-0.599145964,-0.968779792,0.060529202,-1.165568717,0.003871045,0.118513861,0.375963769,-0.432178199,-0.042557683,-0.624564939,-0.060911615,0.711820981,0.436422975,-0.031095948,-0.710296073,0.438621356,0.193226695,-0.387494762,0.075682297,-0.024354941,-0.083128601,0.019860878,0,0,0
1.010462142,0.150341812,0.80927886,0.189213126,0.895431149,0.680117117,1.5266566,-0.533810615,-2.370732943,1.337878811,1.29367706,-0.428464734,0.208989658,-0.395016681,0.071270457,0.953655823,0.379201458,0.475506763,-0.722611055,-0.470958378,0.014441324,-0.305624115,-0.776894122,-0.206480063,0.134224821,0.287140141,-0.237197664,-1.055011044,-0.018865167,0.04395264,0,0,0
0.904420493,-0.518724422,0.282083285,-0.493320438,-0.121662628,-0.323307365,-0.119959067,-0.167176372,-0.238850736,-0.933614654,-0.053405426,0.543953258,-0.044698389,1.475175958,-0.624813134,0.255644435,0.493616732,0.265698354,0.471215489,-0.288283123,0.448482001,-0.278090179,0.10312468,-0.254133037,0.036471095,-0.09087901,0.182588363,0.225415736,-0.319112178,0.01325848,0,0,0
1.081007147,0.167174049,0.311936066,0.949592723,1.342959086,-0.280545658,0.773995306,0.527693633,-0.037152013,1.63895241,-1.035501574,-0.340836197,0.788604253,1.443940024,0.079938382,-0.079329609,-0.764239143,0.690294948,-0.6112461,0.949183671,-0.377654039,0.518076957,0.032515148,-0.236286314,0.024635843,-0.291307097,-0.594098732,0.061543332,-0.605993871,-0.003829721,0,0,0
1.149498148,-0.437834893,0.620760785,0.316384133,0.518197761,-0.925305654,0.810864289,1.523620699,-1.460423077,0.736891712,-0.207042235,-0.694173571,-0.013680929,0.570738341,-0.55458508,0.659330949,1.533212545,0.728909831,0.914205314,-0.273682818,-0.157767854,-0.915318768,-0.780498725,-0.559334336,0.223743585,-0.240239845,0.701286833,0.387717722,0.101885339,-0.002185174,0,0,0
1.090408076,0.638578044,-0.416790971,-0.524773322,-0.908030648,0.424422008,-0.30049943,-0.699035612,-0.5303358,-0.979071163,2.137344273,-1.225840373,0.070205964,-0.89678566,-0.417167327,-0.473356438,-0.988151605,0.509460715,0.590161373,0.362491689,-0.234624326,-0.391403291,0.174433005,-0.435539539,0.073834272,-0.032389081,-0.344493022,-0.351715732,-0.295540712,0.028668637,0,0,0
0.834964419,-0.194072142,-0.923507607,-0.681512833,-1.046586395,-0.459149415,-1.030749934,0.208304791,-0.203310731,0.541033896,-0.379046179,-0.08534271,-0.331115462,-0.031993588,0.408402782,-0.112541137,-0.359708395,-0.545724149,0.33296985,-1.122724788,-0.639580982,-0.036601432,0.290913999,-0.900404534,-0.26354847,0.93411281,-0.210557052,0.037839342,0.397015654,-0.009410831,0,0,0
0.777248355,0.293683453,-0.23364006,-0.645069946,-0.209839549,-0.752652972,-0.424733268,0.335016488,1.309021111,-1.260967174,-0.546644145,0.431499741,-0.086157493,-0.847016924,-0.27392532,-0.23153448,0.189521246,0.645769717,1.132079484,0.527427191,0.220992281,-0.65112799,0.404894501,0.023976687,0.039782604,-0.284749389,-0.84830891,-0.039692976,0.311905946,0.055923904,0,0,0
0.16984834,0.423562808,0.248603818,-0.91547423,0.779486734,0.060243523,-0.105494774,-1.108953453,-0.914467259,-0.103355814,-1.629074543,1.169728322,-0.094244728,-1.861997107,-0.093996737,1.422089714,0.132978982,1.397969252,-0.377329574,-1.493977947,-0.380885436,-0.220712987,0.292191764,0.092409594,0.456367369,-0.560156646,-0.662461289,0.429344255,0.255486638,0.018647464,0,0,0
0.966210244,-0.337359969,0.04266379,-0.616282526,-0.557261538,-0.176604646,0.048869209,-0.899277068,1.062423796,0.695270147,0.771957441,-0.171888383,-0.139268569,0.530406485,-0.565193489,0.272113616,0.376031047,0.660512018,0.034283119,-0.481064307,0.081087618,-0.029472699,0.129188738,-0.547140692,0.123743952,-0.045863865,0.03370784,0.095726956,-0.459916129,0.014855043,0,0,0
0.603686058,0.534422169,0.541412573,-0.244217283,0.604685152,0.022144337,0.627703519,-1.168804878,-1.124146837,1.072797387,0.806160306,1.042986278,-0.469832041,0.365856368,-0.365043196,-0.41075561,-0.337588921,0.138814512,0.546693437,0.034569861,0.033313065,-0.31836985,0.196708207,-0.044462355,0.263520114,-0.1513429,-0.11327267,0.15456475,0.255189584,0.027011804,0,0,0
